Image_Name,Global_Rank,Run_ID,Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Global_Combined_Score
1159_25.png,16,run_7,1,"opaque juicy orange cocktail garnished with citrus peel in a clear glass, scattered organic fruit cubes on wooden surface, high-end studio product lighting",0.9444652795791626,0.5081498026847839,40.99702752976174,0.841751
1159_25.png,17,run_15,3,"close-up shot of a highly detailed, realistic 4k image of an orange cocktail with a slice of citrus peel garnish in a clear glass on a warm, wooden table with a subtle, muted background",0.8968564867973328,0.416650116443634,38.895011829159145,0.841575
1159_25.png,18,run_6,5,"rich vibrant orange cocktail garnished with a slice of citrus peel in a transparent glass, scattered pieces of fruit on a worn brown wooden table, highly detailed professional product photography, golden hour lighting",0.933516263961792,0.5056276917457581,38.81338571495786,0.841380
1159_25.png,19,run_11,4,"a stunning orange cocktail with an elegant slice of citrus, photorealistic style, set on a wooden board with colorful fruit cubes scattered around, digital painting",0.9255965948104858,0.4857589900493622,39.48719623720718,0.836872
1159_25.png,20,run_8,2,4k product photography of a mouthwatering orange cocktail decorated with a slice of citrus peel in a clear glass on a rustic wooden surface,0.9261499643325806,0.4863066077232361,39.928180878871736,0.834061
1159_25.png,21,run_3,3,"orange cocktail in a glass, garnished with a citrus peel, surrounded by colorful fruit cubes on a wooden table, high resolution product photography",0.9139465093612672,0.4812878370285034,37.92436115968597,0.831948
1159_25.png,22,run_3,5,"an extremely realistic highly detailed image of an orange cocktail in a glass, garnished with a slice of orange peel and surrounded by a colorful medley of fresh fruit cubes, captured on a wooden table",0.873458743095398,0.3990996479988098,36.56995446319182,0.831635
1159_25.png,23,run_7,5,"photorealistic 4k ultra-high-definition image of a vibrant orange cocktail garnished with a slice of citrus peel in a clear crystal glass, placed on a rough wooden plank surrounded by fresh seasonal fruit cubes",0.91206955909729,0.4963732361793518,36.239290131038295,0.830737
1159_25.png,24,run_6,3,"rich orange cocktail garnished with a slice of citrus peel in a delicate transparent glass, scattered pieces of fruit on a wooden table, highly detailed product photography, warm golden hour lighting",0.9229953289031982,0.4784518182277679,40.54925423590649,0.829527
1159_25.png,25,run_15,4,highly detailed realistic 8k image of a bright orange cocktail with a slice of citrus peel garnish in a clear glass on a warm rustic wooden table,0.9212099313735962,0.5038327574729919,37.90220092269859,0.828418
1159_25.png,26,run_5,1,"tangerine cocktail drink with a citrus twist garnish, served in a modern transparent glass, colorful and fresh fruit cubes scattered across a warm brown wooden surface, 4k high-resolution studio product photography",0.907384753227234,0.4594112038612366,39.216864311475696,0.826498
1159_25.png,27,run_13,2,"a stunning digital artwork of an orange cocktail infused with citrus, carefully arranged within a clear glass and garnished with a delicate twist of peel, placed upon a wooden surface and bathed in warm sunlight surrounded by a colorful selection of fresh fruit",0.9217325448989868,0.4870349168777466,40.0120404877396,0.825280
1159_25.png,28,run_4,4,"highly detailed, 4k resolution orange cocktail garnished with zesty citrus peel in a transparent glass, colorful fruit cubes arranged artfully on a warm, weathered wooden surface with a slight blur",0.90186870098114,0.4599375128746032,38.24229864464328,0.824058
1159_25.png,29,run_2,2,"highly detailed and realistic orange and yellow cocktail garnish with a slice of citrus peel in a clear glass, scattered small fruit cubes on a distressed wooden surface, shallow depth of field",0.9264665842056274,0.4798975884914398,41.91952085626147,0.823998
1159_25.png,30,run_12,5,"8k ultra-realistic still-life photography of an orange cocktail garnished with a slice of real citrus, on a hand-scrolled wooden cutting board, a few colorful abstractly arranged mixed fruit cubes, highly detailed product close-up, soft warm golden hour window light.",0.9281505346298218,0.5031031966209412,40.18910626021109,0.823430
1159_25.png,31,run_8,1,"highly realistic orange cocktail decorated with a slice of citrus peel in a clear glass, scattered fresh fruit cubes on a distressed brown surface, high-resolution product photography",0.9361785650253296,0.5223687887191772,40.19161333613177,0.823389
1159_25.png,32,run_11,1,"'vibrant orange cocktail garnished with a slice of citrus in a clear glass, scattered fruit cubes on a wooden chopping board, photorealistic style masterpiece'",0.926513671875,0.4968903660774231,40.46936545452925,0.822936
1159_25.png,33,run_5,3,"photorealistic highly detailed still life of a colorful tangerine juice cocktail splashed with citrus peel, garnished with colorful citrus slices in a clear glass, colorful small fruit cubes and citrus on a dark brown wooden platter in a cozy kitchen, warm ambiance",0.930229425430298,0.517907440662384,39.44895843561999,0.822019
1159_25.png,34,run_13,3,"a beautiful 4k digital artwork of a glass filled with an orange cocktail infused with citrus, artfully garnished with a delicate twist of peel and resting on a wooden cutting board, surrounded by a variety of colorful fresh fruit",0.9102290868759156,0.5042536854743958,36.23944121203738,0.821892
1159_25.png,35,run_7,5,"realistic highly detailed image of a vibrant orange cocktail garnished with a slice of citrus peel in a clear glass, placed on a wooden table surrounded by fresh tropical fruit cubes",0.9181867837905884,0.5014612674713135,38.304286201462325,0.821839
1159_25.png,36,run_14,2,"vibrant colorful cocktail garnished with thick strips of orange and lemon zest in a delicate clear glass, scattered ice cubes on a weathered, cracked old wooden surface",0.8959406614303589,0.4416977167129516,39.00987811937035,0.821095
1159_25.png,37,run_15,4,highly detailed realistic masterfully crafted 4k image of a bright orange cocktail with citrus peel garnish in a clear glass on a warm weathered wooden table,0.9114396572113036,0.4760832190513611,39.35071065633413,0.820469
1159_25.png,38,run_14,5,"beautifully styled studio shot of an opaque vibrant orange cocktail with fresh citrus slices and a garnish in a delicate glass, scattered juicy fruit cubes on a worn rustic wooden surface, highly detailed 4k image",0.9226297736167908,0.503678560256958,39.323972432249086,0.820110
1159_25.png,39,run_8,5,highly detailed professional product photography of a bright orange cocktail garnished with a thin slice of citrus peel in a clear glass on a beautifully weathered wooden table,0.9070050716400146,0.4925765693187713,37.16684302044413,0.817648
1159_25.png,40,run_15,4,highly detailed realistic photorealistic 4k image of a bright vibrant orange cocktail with citrus peel garnish in a clear crystal glass on a warm distressed wooden table,0.8912797570228577,0.4659012854099273,36.332063891898095,0.816111
1159_25.png,41,run_1,5,"realistic 4k warmly lit opaque orange cocktail garnished with a slice of citrus in a clear tall glass, scattered colorful small fruit cubes on a wooden countertop, natural soft product lighting",0.9062631130218506,0.4614932239055633,40.23523806691857,0.815282
1159_25.png,42,run_15,4,highly detailed realistic 4k image of a citrus cocktail in a clear glass on a warm distressed wooden table with a slice of orange peel garnish,0.8759411573410034,0.4238669276237488,37.18756403271944,0.813373
1159_25.png,43,run_9,5,highly detailed 8k ultra realistic product photography of a vibrant orange cocktail garnished with a slice of citrus peel on a rich dark brown vintage wooden table with colorful seasonal fruit and subtle high contrast ambient occlusion,0.9293704032897948,0.5203667879104614,40.16590192602333,0.813288
1159_25.png,44,run_14,3,"vibrant warm orange cocktail garnished with thin slices of orange peel in a delicate crystal glass, scattered juicy colorful fruit cubes on a worn wooden surface",0.9180248975753784,0.4858309030532837,41.03087985164027,0.811967
1159_25.png,45,run_6,3,"highly detailed, realistic, juicy orange cocktail garnished with a slice of orange citrus peel in a thin transparent glass, scattered pieces of fresh fruit on a wooden table, professional studio product photography, golden hour sunlight",0.9239270091056824,0.4799154698848724,43.104440083370726,0.810550
1159_25.png,46,run_14,1,"opaque vibrant orange cocktail garnished with fresh slices of citrus peel in a delicate clear glass, scattered juicy fruit cubes on a worn rustic brown surface, highly detailed studio product lighting",0.93261057138443,0.5314627885818481,40.41038324162479,0.809021
1159_25.png,47,run_2,3,"highly detailed and realistic orange and yellow cocktail garnish with a thin slice of citrus peel in a clear glass, scattered small real fruit cubes on a rustic wooden surface, shallow depth of field",0.9233393669128418,0.4983802735805511,41.465824713409845,0.808775
1159_25.png,48,run_10,1,"detailed close-up of an opaque orange cocktail garnished with citrus peel in a clear glass, scattered fruit cubes on a rustic wooden surface, golden hour lighting",0.9234558343887328,0.4989153146743774,41.58899041553928,0.807649
1159_25.png,49,run_14,2,"highly detailed, realistic orange cocktail garnished with thin slices of orange peel in a delicate, intricately cut crystal glass, scattered juicy fruit cubes on a vintage, worn wooden surface",0.9250169396400452,0.5170288681983948,40.32184220655254,0.806992
1159_25.png,50,run_14,5,"highly detailed vibrant orange cocktail garnished with fresh slices of citrus in a delicate transparent glass, scattered juicy fruit cubes on a worn rustic wooden surface, beautiful 4k studio product photography",0.9190627932548524,0.5149900913238525,39.22112577621046,0.806607
1159_25.png,51,run_6,3,"a rich orange cocktail garnished with a slice of citrus peel in a transparent glass, a variety of fruit pieces scattered on a wooden table, high-resolution product photography, beautiful golden hour lighting",0.9305270910263062,0.5110581517219543,42.41546807035213,0.804786
1159_25.png,52,run_5,3,"photorealistic highly detailed tangerine juice cocktail splashed with citrus peel, garnished with vibrant citrus slices in a sleek modern clear glass, colorful small fruit cubes and citrus on a dark brown wooden surface",0.9084252119064332,0.4605192244052887,42.23177583146386,0.804450
1159_25.png,53,run_1,3,"opaque orange cocktail garnished with a slice of candied citrus in a clear glass, scattered colorful fruit cubes on a warm wooden surface, high-contrast natural product lighting with warm shadows",0.9060131311416626,0.4954515993595123,38.48485203697985,0.803795
1159_25.png,54,run_1,5,"warmly lit opaque vibrant orange cocktail garnished with a slice of citrus in a clear tall glass, scattered colorful juicy small fruit cubes on a wooden countertop, natural soft high-resolution product lighting",0.905715823173523,0.4745756983757019,40.48800154224372,0.802993
1159_25.png,55,run_1,1,"opaque orange cocktail garnished with a citrus twist in a clear glass, scattered colorful fruit cubes on a warm wooden surface, high-contrast natural product lighting",0.9171158671379088,0.5165259838104248,39.24627278370999,0.801953
1159_25.png,56,run_6,1,"highly detailed opaque orange cocktail garnished with real citrus peel in a crystal clear glass, scattered fruit cubes on rustic brown wooden surface, studio product style, 8k resolution",0.915857434272766,0.5066249370574951,40.05331481178015,0.800739
1159_25.png,57,run_3,1,"orange cocktail in a clear glass, garnished with a citrus peel, surrounded by colorful fruit cubes on a dark wooden table, realistic product photography",0.92140930891037,0.5000842213630676,42.01485794561162,0.800024
1159_25.png,58,run_11,5,"an exquisite, highly detailed photorealistic orange cocktail with an elegant slice of citrus, set on a wooden board amidst colorful fruit cubes and ice, digital art masterpiece",0.92886221408844,0.5275425910949707,41.21447994006649,0.799234
1159_25.png,59,run_11,4,"a mouthwatering orange cocktail garnished with a slice of citrus, beautifully presented in a clear glass on a wooden chopping board with a mix of fruit, 4k photorealism",0.9272483587265016,0.5405041575431824,39.63993272934414,0.799160
1159_25.png,60,run_9,3,highly detailed studio product photography of a vibrant orange cocktail with a slice of lime peel on a polished brown wooden surface surrounded by colorful fruit cubes,0.8920806050300598,0.5011007785797119,35.49200322321843,0.798584
1159_25.png,61,run_10,1,"studio shot of a beautiful opaque orange cocktail garnished with citrus peel in a clear glass, scattered fruit cubes on a natural wood surface, highly detailed product photography",0.9095522165298462,0.4908230006694793,40.52814490506656,0.797609
1159_25.png,62,run_15,3,"highly detailed, photorealistic, 8k image of an orange cocktail with a slice of citrus peel garnish in a clear glass on a weathered, wooden table with soft, warm overhead lighting",0.8960944414138794,0.458783358335495,40.59900710226874,0.796919
1159_25.png,63,run_8,5,highly detailed 8k photorealistic still life of a juicy orange cocktail garnished with a thin slice of lemon peel in a delicate glass on an aged wooden cutting board,0.9333528876304626,0.5225746631622314,43.021643436451406,0.796738
1159_25.png,64,run_5,5,"photorealistic still life of a colorful tangerine juice cocktail generously splashed with citrus peel, garnished with colorful vibrant citrus slices in a clear transparent glass, colorful small round fruit cubes and citrus on a dark brown weathered wooden platter in a modern kitchen, soft light",0.9033221006393432,0.4702310562133789,41.30067920497489,0.795780
1159_25.png,65,run_12,3,"8k highly detailed orange cocktail garnished with a slice of citrus, on a distressed wooden cutting board, a few abstractly arranged mixed fruit cubes in the background, highly detailed product photography, soft warm golden hour lighting.",0.9170113801956176,0.5451849102973938,37.36128952443863,0.795558
1159_25.png,66,run_10,5,"highly detailed real-world photograph of an opaque orange cocktail garnished with citrus peel in a clear glass, scattered fresh fruit cubes on a rustic wooden surface, golden hour lighting",0.8985439538955688,0.468721866607666,40.7308302786464,0.792984
1159_25.png,67,run_9,4,photorealistic 4k product shot of a juicy orange cocktail garnished with a slice of citrus peel on a classic wooden table with minimal ambient light,0.895382821559906,0.4855040907859802,38.57462417010344,0.791939
1159_25.png,68,run_9,2,"opaque bright orange cocktail with a thin slice of citrus peel, scattered colorful fruit cubes on a worn but rich brown wooden surface, highly realistic studio product photography",0.9244076609611512,0.5137985348701477,42.538277742108846,0.791325
1159_25.png,69,run_10,5,"ultra-realistic close-up of a single serving of opaque orange cocktail garnished with citrus peel in a delicate clear glass, scattered fresh fruit cubes on a rustic wooden surface, golden hour lighting",0.910552978515625,0.4704160690307617,43.627677445872685,0.790328
1159_25.png,70,run_4,5,"highly detailed, highly stylized, colorful orange cocktail garnished with fragrant citrus peel in a delicate glass on a warm, rustic wooden table",0.8923519253730774,0.4943361580371856,37.35907158624342,0.789649
1159_25.png,71,run_6,3,"a highly detailed, realistic orange cocktail with a slice of orange citrus garnish in a simple transparent glass, scattered fresh fruit on a wooden table, expert product photography, soft golden hour light",0.8873171210289001,0.4423295855522156,41.154315030722685,0.789382
1159_25.png,72,run_11,2,"highly detailed 4k digital painting of a vibrant orange cocktail garnished with a slice of citrus in a clear glass, fruit cubes scattered on a wooden chopping board",0.9052338004112244,0.5232396721839905,37.86790667907886,0.787171
1159_25.png,73,run_11,2,"vibrant, highly detailed orange cocktail garnished with a slice of citrus in a clear glass, scattered fruit cubes on a wooden chopping board, photorealistic style 4k masterpiece",0.8948202133178711,0.5004386305809021,37.70299271992478,0.786884
1159_25.png,74,run_15,4,highly detailed photorealistic 4k image of a bright orange cocktail with citrus peel garnish on a warm distressed wooden table in a soft warm natural light,0.8993957042694092,0.5108224153518677,37.79894618188127,0.786568
1159_25.png,75,run_7,5,"highly detailed photorealistic image of a refreshing orange cocktail garnished with a slice of citrus peel in a clear transparent glass, placed on a wooden dark plank surrounded by fresh colorful fruit cubes",0.8790816068649292,0.4582050442695617,38.17701151587956,0.786516
1159_25.png,76,run_5,4,"highly realistic digital painting of a colorful tangerine juice cocktail splashed with citrus peel, garnished with colorful citrus slices, small fruit cubes, and citrus on a dark brown wooden platter, warm golden light",0.943844199180603,0.5351672172546387,45.61151383274186,0.785969
1159_25.png,77,run_6,3,"highly detailed image of a rich orange cocktail with a slice of citrus garnish in a transparent glass, scattered fruit on a wooden table, professional product photographer, perfectly captured golden hour light",0.904921293258667,0.4657655954360962,43.4597836337076,0.785248
1159_25.png,78,run_7,3,"photorealistic, 4k, masterpiece of opaque juicy orange cocktail garnished with a chunk of citrus peel in a chilled clear glass, scattered imperfect organic fruit cubes on a weathered wooden surface, high-end product studio lighting",0.9015025496482848,0.4719952344894409,42.14932657715066,0.784887
1159_25.png,79,run_1,3,"a highly detailed, 4k resolution opaque orange cocktail, garnished with a citrus twist in a clear glass, scattered colorful fruit cubes on a warm wooden surface, natural product lighting with soft focus",0.8918741345405579,0.4736931622028351,40.01356865371002,0.783389
1159_25.png,80,run_5,1,"tangerine juice cocktail splashed with citrus peel, garnished with colorful citrus slices in a modern clear glass, colorful small fruit cubes and citrus on a deep brown surface, photorealistic product still life",0.9246971607208252,0.5184280872344971,43.22561320579668,0.783239
1159_25.png,81,run_9,3,highly realistic 4k photograph of a bright orange cocktail with a slice of citrus peel on a rustic wooden surface surrounded by colorful fruit and a soft shallow depth of field,0.8953952789306641,0.5038881301879883,38.138192895544776,0.782067
1159_25.png,82,run_14,2,"highly detailed, golden hour orange cocktail garnished with large slices of citrus peel in a clear glass, scattered ice cubes on a worn, weathered old wooden cutting board",0.916646122932434,0.5361848473548889,39.90050611097968,0.781996
1159_25.png,83,run_5,4,"photorealistic 4k ultra-high definition still life of a vibrant tangerine juice cocktail with citrus zest, colorful citrus slices, and small fruit cubes on a dark brown wooden platter in a sunny kitchen",0.9214126467704772,0.5379749536514282,40.845646343827696,0.781702
1159_25.png,84,run_3,1,"vibrant orange cocktail garnish with citrus peel in a clear glass, scattered assorted fruit cubes on brown wood, professional studio photography",0.9047421216964722,0.5158208012580872,39.19364396204638,0.781529
1159_25.png,85,run_9,5,highly detailed and highly realistic 4k hyper realistic product photography of a bright orange cocktail garnished with a slice of orange peel on a rich dark brown wooden table with colorful fresh fruit and subtle highlights,0.9122282862663268,0.5177904367446899,40.857411896931374,0.780302
1159_25.png,86,run_4,2,"vibrant orange cocktail garnished with citrus peel in a crystal clear glass, scattered colorful fruit cubes on a brown wooden surface with a soft focus, high-resolution detailed image",0.9028524160385132,0.4823014140129089,42.114170552697445,0.780067
1159_25.png,87,run_7,2,"'juicy, ripe, vibrant orange cocktail garnished with a sprig of citrus peel in a elegant, modern glass, scattered organic, locally sourced fruit cubes on a reclaimed wooden surface, high-end studio product photography'",0.8983508348464966,0.5047767758369446,39.11222793930416,0.779079
1159_25.png,88,run_12,4,highly detailed 8k close-up of an orange cocktail garnished with a slice of citrus on a rustic worn wooden cutting board with a soft focus blur on the background to emphasize the product photography,0.9193639755249025,0.5701868534088135,37.69597769604738,0.779066
1159_25.png,89,run_2,2,"luminous and textured orange and yellow cocktail garnish with a slice of citrus peel in a delicate glass, scattered colorful fruit cubes on a wooden surface with natural grain, deep depth of field",0.923962950706482,0.5225628614425659,43.2800589207705,0.778582
1159_25.png,90,run_9,2,"a highly realistic orange cocktail with a slice of citrus resting on the rim, scattered fruit cubes on a distressed brown wooden table, soft natural light",0.9027838110923768,0.4946856200695038,41.15151782550883,0.778396
1159_25.png,91,run_5,4,"photorealistic highly detailed still life of a colorful tangerine juice cocktail with citrus peel garnish, colorful citrus slices, colorful small fruit cubes, and citrus on a dark brown wooden platter in a cozy kitchen, warm ambiance",0.9327867031097412,0.5542515516281128,42.72561073396637,0.775231
1159_25.png,92,run_3,3,"vibrant orange cocktail in a clear glass, garnished with a piece of citrus peel, surrounded by colorful fruit on a wooden table, professional product photography",0.8690024614334106,0.4592301547527313,37.45092802830884,0.773951
1159_25.png,93,run_5,3,"colorful highly detailed tangerine juice cocktail splashed with citrus peel, garnished with colorful citrus slices in a modern clear glass, colorful small fruit cubes and citrus arranged on a dark brown wooden cutting board, digital painting",0.9292405247688292,0.5468451976776123,42.80572091434486,0.773834
1159_25.png,94,run_14,3,"opaque bright burnt orange cocktail garnished with fresh slices of citrus peel in a delicate clear glass, scattered juicy vibrant fruit cubes on a worn distressed brown surface, highly detailed realistic studio product photography",0.9224634170532228,0.5255301594734192,43.28799504169508,0.773801
1159_25.png,95,run_3,2,"'vibrant orange cocktail in a clear glass, garnished with a citrus peel, surrounded by vibrant colorful fruit cubes on a dark wooden table, realistic product photography with high detail'",0.908353328704834,0.5114823579788208,41.53775509693149,0.772960
1159_25.png,96,run_11,5,"stunning, photorealistic orange cocktail with an elegant slice of citrus, set on a wooden board amidst vibrant colorful fruit cubes, 4k digital painting",0.889720618724823,0.4964430928230285,38.81739161929885,0.772449
1159_25.png,97,run_15,3,"photorealistic, highly textured, 4k image of an orange cocktail with a strip of citrus peel garnish in a clear glass on a rustic, distressed wood table",0.8995810747146606,0.4853733777999878,42.114607078446376,0.772213
1159_25.png,98,run_15,2,"highly detailed realistic 4k close-up of a citrus-infused cocktail with an orange twist garnish in a clear glass on a warm, rustic wooden table",0.9189995527267456,0.5388233661651611,41.55851468743458,0.771483
1159_25.png,99,run_8,2,"highly detailed orange cocktail image with a slice of citrus peel in a delicate glass, scattered fresh fruit cubes on a worn wooden table",0.8857964277267456,0.5014428496360779,37.701933480790125,0.770612
1159_25.png,100,run_6,5,"a beautifully composed orange cocktail in a clear glass, garnished with a slice of citrus peel and surrounded by a few sliced fruits, set on a worn brown wooden table, perfect product photography, soft warm natural light",0.8752001523971558,0.4440004825592041,40.741171940021175,0.770446
1159_25.png,101,run_2,1,"richly colored orange and yellow cocktail garnish with a slice of citrus peel in a clear glass, scattered small fruit cubes on a rustic wooden surface, shallow depth of field",0.908364236354828,0.5068261027336121,42.37302823117383,0.769945
1159_25.png,102,run_8,4,4k ultra-high-definition product photography of a vibrant orange cocktail garnished with a delicate slice of citrus peel in a transparent glass on a rustic wooden cutting board,0.901325225830078,0.5506815910339355,36.712236119731465,0.769520
1159_25.png,103,run_1,5,"realistic, highly detailed, 4k resolution, warmly lit opaque orange cocktail garnished with a slice of citrus, scattered colorful small fruit cubes on a wooden countertop, natural soft high-resolution product lighting, a bit of condensation on the glass",0.867895781993866,0.4726739525794983,36.53604288781138,0.769362
1159_25.png,104,run_5,4,"still life of a colorful tangerine juice cocktail splashed with citrus peel, garnished with colorful citrus slices, colorful small fruit cubes and citrus on a dark brown wooden platter in a warm inviting kitchen with natural wood accents",0.9154938459396362,0.5205287933349609,42.925963671091104,0.768150
1159_25.png,105,run_11,4,"vibrant orange cocktail garnished with a slice of bright citrus in a clear glass, scattered high-quality fruit cubes on a rustic wooden cutting board, highly detailed photorealistic style artwork",0.8799372315406799,0.4943121075630188,37.42182218871921,0.767782
1159_25.png,106,run_14,3,"high-definition detailed realistic still life of an orange cocktail garnished with fresh slices of citrus peel in a delicate clear glass, scattered juicy colorful fruit cubes on a worn weathered wooden surface",0.877069354057312,0.4534066915512085,40.707276994250535,0.767160
1159_25.png,107,run_4,4,"a warm and inviting orange cocktail garnished with citrus peel in a crystal clear glass over a brown wooden table with a slight shallow depth of field, colorful fruit cubes scattered everywhere, highly detailed",0.9209747314453124,0.5127675533294678,45.03147475665262,0.767091
1159_25.png,108,run_8,1,"opaque highly detailed orange cocktail garnished with fresh citrus peel in a clear glass, scattered vibrant fruit cubes on a worn brown surface, studio product lighting",0.9024408459663392,0.514835000038147,40.7654512803861,0.766256
1159_25.png,109,run_10,2,"golden hour lighting on a rustic wooden surface with a highly detailed close-up of an opaque orange cocktail garnished with a slice of citrus in a clear glass, surrounded by scattered colorful fruit cubes",0.8820361495018005,0.4953905344009399,38.04592626167575,0.765855
1159_25.png,110,run_12,4,"highly detailed 8k orange cocktail garnished with a fresh slice of citrus on a dark worn distressed wooden cutting board with a few artfully arranged mixed fruit cubes in the background highly detailed product photography, soft warm golden hour natural lighting",0.9181923866271972,0.5560058355331421,40.52671202374667,0.765614
1159_25.png,111,run_14,3,"highly detailed delicate warm orange cocktail garnished with thin slices of citrus peel in a crystal glass, scattered juicy colorful fruit cubes on a worn rustic brown wooden surface",0.8951242566108704,0.4996510148048401,40.76340691741677,0.764583
1159_25.png,112,run_6,1,"realistic orange cocktail with an orange garnish and citrus peel in a transparent glass, scattered fruit cubes on a warm brown surface, elegant product styling, studio setup",0.9296094179153442,0.5511295795440674,43.90017622224645,0.763022
1159_25.png,113,run_3,5,"a high-res 4k digital painting of a vibrant orange cocktail with a citrus peel garnish, served on a wooden table amidst colorful fruit cubes",0.9110256433486938,0.5342852473258972,41.37221600113994,0.762424
1159_25.png,114,run_3,4,"vibrant orange cocktail in a glass, garnished with a slice of citrus peel, surrounded by colorful fruit cubes and a sprig of fresh rosemary on a wooden table, 4k, photorealistic product photography, high-key lighting",0.8972513675689697,0.5335785150527954,38.41307244136885,0.761802
1159_25.png,115,run_5,2,"'still life of a tangerine juice cocktail with citrus peel and slices in a modern glass on a wooden background, bright and airy'",0.9149223566055298,0.526120662689209,43.12010358204665,0.761658
1159_25.png,116,run_6,2,"rich vibrant orange cocktail garnished with a slice of crisp citrus peel in a delicate transparent glass, scattered pieces of fresh fruit on a weathered brown wooden table, high-quality commercial product photography, soft golden hour natural lighting",0.9184114933013916,0.5278555750846863,43.84444769745282,0.760888
1159_25.png,117,run_1,3,"an opaque, hand-painted orange cocktail garnished with a citrus twist in a clear glass, scattered colorful fruit cubes on a weathered wooden surface, high-contrast natural product lighting with bold brushstrokes",0.8597912192344666,0.4627745449542999,36.81952501618584,0.760345
1159_25.png,118,run_10,3,highly realistic close-up of a glass containing an opaque orange cocktail with a citrus peel garnish and fruit cubes on a wooden surface bathed in warm golden hour light,0.8994693160057068,0.4812892973423004,44.02699025462969,0.760342
1159_25.png,119,run_9,2,"highly detailed, highly realistic, 4k orange cocktail with a slice of citrus garnish, scattered colorful fruit cubes on a polished dark wood surface, intense studio product lighting",0.8702861070632935,0.460737943649292,39.44602840866898,0.759829
1159_25.png,120,run_6,5,"a richly colored orange cocktail with a slice of citrus peel in a transparent glass, surrounded by a few pieces of fruit on a distressed brown wooden table, highly detailed professional photography, warm golden hour lighting",0.906937301158905,0.5247747898101807,41.69862131885105,0.759724
