Image_Name,Global_Rank,Run_ID,Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Global_Combined_Score
1159_7.png,31,run_12,4,"a plump, pink hedgehog stands with perfect balance on a decadent, high-resolution, 4k chocolate masterpiece",0.6075445413589478,0.5196779370307922,40.10842697964305,0.741713
1159_7.png,32,run_13,4,a small adorable hedgehog sits on top of a gigantic rectangular chocolate cake in a highly detailed digital painting,0.6366270780563354,0.5548471808433533,44.386044619745505,0.741324
1159_7.png,33,run_14,2,"highly detailed 4k digital painting of a cute little hedgehog sitting on a block of creamy yellow lemon cake, high quality, sharp",0.6875325441360474,0.6193834543228149,51.30111012697008,0.740857
1159_7.png,34,run_3,3,highly detailed detailed digital painting of a small cute hedgehog sitting on top of a large square block of golden brown chocolate cake,0.6205089092254639,0.5231049060821533,44.49078716996487,0.740064
1159_7.png,35,run_10,1,highly detailed realistic image of a small hedgehog sitting on top of a block of cake,0.6472049355506897,0.5634137988090515,47.715789221200794,0.736129
1159_7.png,36,run_9,4,vibrant highly detailed 8k digital illustration of a solitary hedgehog standing proudly on a lavish intricately decorated cake,0.6355167031288147,0.5664671063423157,43.761672989095636,0.732239
1159_7.png,37,run_2,4,realistic oil on canvas style digital painting of a tiny adorable spiky hedgehog enjoying a large slice of creamy cheesecake,0.6715456247329712,0.5945730209350586,51.86441410014358,0.731482
1159_7.png,38,run_14,3,highly detailed photorealistic digital painting of a little cute hedgehog sitting on a block of bright sunny yellow lemon pound cake,0.6536070108413696,0.5662458539009094,50.5185617061599,0.731160
1159_7.png,39,run_14,2,"highly detailed 4k digital painting of a cute little hedgehog sitting on a block of creamy yellow lemon cake, ultra realistic",0.6722331047058105,0.5928224325180054,52.68918411005565,0.730164
1159_7.png,40,run_5,5,"a stunning, highly realistic, 4k digital artwork of a small, round cake filled with creamy, sweet frosting has a tiny, cute, curious hedgehog sitting on the edge, peeking over with bright, inquisitive eyes",0.652690589427948,0.5976033210754395,44.94230873955006,0.729555
1159_7.png,41,run_15,3,a tiny cuddly hedgehog is perched on a gorgeous intricately designed round chocolate cake,0.6423000693321228,0.5714089274406433,46.23119194060694,0.727741
1159_7.png,42,run_9,4,ultra-realistic highly detailed photorealistic digital art of a solitary hedgehog perched on an intricately designed 4k resolution high-end dessert masterpiece,0.6287328004837036,0.5526775121688843,45.50408344009498,0.723698
1159_7.png,43,run_10,1,highly realistic 4k digital painting of a tiny hedgehog sitting delicately on a decadent chocolate fudge cake,0.6357557773590088,0.5618349313735962,46.92227220672379,0.721118
1159_7.png,44,run_12,4,"a chubby hedgehog stands proudly on a magnificent, realistic, 4k chocolate artwork created by a master digital artist",0.6292750835418701,0.5542112588882446,46.59255096828118,0.717938
1159_7.png,45,run_1,4,"highly detailed, realistic, oil painting-inspired digital portrait of a small, cute hedgehog balancing on a miniature square white fondant cake tier",0.6605173349380493,0.6197891235351562,46.47940676380297,0.716380
1159_7.png,46,run_7,4,"A beautifully crafted digital portrait of a hedgehog nestled among the sweet-smelling, velvety layers of a multi-layered red velvet cake, with subtle, nuanced lighting effects.",0.6448954343795776,0.6200173497200012,41.410829217545704,0.713495
1159_7.png,47,run_11,2,small adorable brown hedgehog perched delicately on top of a single block of rich chocolate cake with intricate frosting designs,0.6363006830215454,0.5914222002029419,43.59403756190003,0.712557
1159_7.png,48,run_12,5,'chubby adorable little hedgehog on an opulent highly detailed edible 8k masterpiece chocolate wonderland landscape',0.6256253719329834,0.5847249627113342,40.985344608185606,0.712377
1159_7.png,49,run_8,2,"'a perfectly rounded, adorable, and small hedgehog sits on top of a rich, decadent, and moist block of chocolate cake'",0.6338772773742676,0.566824197769165,47.17211621977332,0.712172
1159_7.png,50,run_11,5,a delicate realistic 4k image of a small round adorable brown hedgehog posed perched on a single block of creamy rich chocolate cake with stunning intricate frosting designs,0.6092921495437622,0.522420346736908,46.62412818485271,0.710225
1159_7.png,51,run_5,3,"a breathtaking, highly realistic 4k digital artwork of a small, round, moist cake filled with a generous serving of creamy, sweet frosting has a tiny, cute, curious hedgehog sitting on the edge, peeking over with bright, inquisitive eyes",0.6745024919509888,0.6216503381729126,52.48441479770911,0.709902
1159_7.png,52,run_3,3,highly detailed realistic digital painting of a small grey hedgehog sitting on top of a large slice of moist chocolate cake,0.6246365308761597,0.564757227897644,44.91340228698137,0.708746
1159_7.png,53,run_15,3,a small adorable hedgehog standing on top of a stunningly decorated round chocolate cake,0.6202206611633301,0.5550231337547302,45.08078079691273,0.708627
1159_7.png,54,run_5,2,"a highly detailed, digital painting of a sweet, miniature, round block of cream-filled cake has a tiny, adorable hedgehog sitting on top",0.6695300936698914,0.6003310084342957,54.96923767764114,0.707517
1159_7.png,55,run_11,5,small endearing brown hedgehog perched delicately on top of a single block of rich chocolate cake with intricate frosting designs,0.6384803056716919,0.5995726585388184,44.293940297070804,0.705815
1159_7.png,56,run_2,4,highly detailed oil on canvas digital painting of a small spiky hedgehog sitting atop a large block of creamy cheesecake,0.6463695168495178,0.6030474901199341,46.637120772600795,0.705190
1159_7.png,57,run_15,3,a beautifully crafted highly detailed digital painting of a small cute hedgehog standing proudly on top of an intricately decorated round chocolate cake,0.5962772965431213,0.519354522228241,43.80367578894464,0.703753
1159_7.png,58,run_5,2,"a highly realistic, 8k digital painting of a miniature, round block of creamy, rich, cream-filled cake has a tiny, adorable hedgehog sitting on top",0.647581934928894,0.5847485065460205,50.67638433971266,0.703451
1159_7.png,59,run_13,2,a highly detailed cute hedgehog perched delicately on a large square block of rich velvety chocolate cake,0.6159021258354187,0.5727428793907166,41.486716408888825,0.703164
1159_7.png,60,run_2,3,highly detailed oil on canvas style digital painting of a small spiky hedgehog sitting atop a large block of creamy cheesecake,0.6456607580184937,0.6042561531066895,46.725486071862335,0.702435
1159_7.png,61,run_14,1,highly detailed 4k digital painting of a cute little hedgehog sitting on a block of creamy yellow lemon cake,0.6615065336227417,0.6161680221557617,50.314582453407645,0.702371
1159_7.png,62,run_5,5,"a beautiful, highly realistic 4k digital artwork of a small cake with creamy frosting features a tiny, cute hedgehog sitting on the edge, peeking over with bright eyes",0.6836633682250977,0.6476069688796997,52.99817338164332,0.700839
1159_7.png,63,run_11,4,small adorable brown hedgehog standing delicately atop a single velvety chocolate cake with intricate swirling frosting designs,0.6266447305679321,0.577558696269989,45.040893924470545,0.700444
1159_7.png,64,run_10,5,photorealistic extremely detailed 4k masterpiece of a small hedgehog sitting contentedly on top of a generous block of moist chocolate pound cake,0.631732165813446,0.567694902420044,48.69750670017385,0.700068
1159_7.png,65,run_15,2,there is a small cute hedgehog standing on top of an intricately decorated round chocolate cake,0.5997206568717957,0.5436580777168274,41.55679432546299,0.699631
1159_7.png,66,run_10,4,"highly detailed hyper-realistic image of a small, adorable hedgehog sitting on a block of freshly baked, moist chocolate cake",0.6478285789489746,0.6124864816665649,46.88179990826234,0.698287
1159_7.png,67,run_2,3,digital painting of a small spiky hedgehog sitting on creamy cheesecake with rich oil colors and textures,0.6472535729408264,0.5820817947387695,52.11234771266244,0.698116
1159_7.png,68,run_3,2,highly detailed realistic digital painting of a little hedgehog savoring a bite of moist chocolate cake with chocolate ganache frosting,0.6398649215698242,0.5950750112533569,47.598411271871164,0.695898
1159_7.png,69,run_3,1,highly detailed digital painting of a small hedgehog sitting on top of a large block of chocolate cake,0.6399551630020142,0.6245216131210327,42.57498180612765,0.695026
1159_7.png,70,run_2,5,highly detailed oil on canvas style digital painting of a small spiky hedgehog sitting atop a large block of rich creamy cheesecake with subtle shadows,0.6515833735466003,0.6214119791984558,47.342475635036394,0.694841
1159_7.png,71,run_15,4,"tiny, cuddly, and endearing, this hedgehog rests on a sumptuously decorated round chocolate cake",0.6633084416389465,0.6256622672080994,51.411345088497676,0.691819
1159_7.png,72,run_11,2,highly detailed miniature hedgehog sitting daintily on top of a moist chocolate cake with smooth velvety frosting,0.6311421394348145,0.5936921834945679,45.5411584904689,0.691795
1159_7.png,73,run_11,1,small adorable hedgehog perched delicately on top of a single block of rich chocolate cake with intricate frosting designs,0.6383408904075623,0.609402596950531,45.524991206527254,0.690860
1159_7.png,74,run_8,2,"'a tiny, small, and endearing hedgehog sits comfortably on a lavish, rich, and moist block of chocolate cake, with a subtle sheen'",0.652875542640686,0.6087454557418823,50.87343625626425,0.690810
1159_7.png,75,run_15,4,"a delicate, tiny, and intricately patterned chocolate cake features a small adorable hedgehog sitting comfortably at its center.",0.6174148321151733,0.6151427030563354,37.01481851758651,0.690724
1159_7.png,76,run_5,1,"'a highly detailed, digital painting of a miniature, round block of cream-filled cake has a small, adorable hedgehog sitting on top'",0.6623942852020264,0.6139772534370422,53.59176965367902,0.689682
1159_7.png,77,run_2,3,photorealistic digital painting of a small spiky hedgehog perched delicately on a block of creamy cheesecake,0.6192529797554016,0.5728340744972229,45.57218005977122,0.688851
1159_7.png,78,run_13,4,"a tiny, endearing hedgehog perches atop an enormous square chocolate cake in a photo-realistic digital artwork",0.6405077576637268,0.6194759011268616,45.71316151371973,0.684935
1159_7.png,79,run_9,3,"'ultra-realistic highly detailed highly polished digital oil painting of a solitary hedgehog perched on a lavish, intricately decorated 4k resolution cake'",0.6393558979034424,0.626602292060852,44.2014276270444,0.684103
1159_7.png,80,run_3,3,highly detailed photorealistic digital painting of a tiny brown hedgehog perched on top of a large rich chocolate cake,0.6242809295654297,0.5749629735946655,47.96676776926288,0.684077
1159_7.png,81,run_1,2,"highly detailed, hyper-realistic digital painting of a small, adorable hedgehog snuggly sitting on top of a delicious, square cake with bright, colorful decorations.",0.6601228713989258,0.6299188137054443,51.11837865787845,0.683878
1159_7.png,82,run_2,4,small highly detailed digital painting of a spiky hedgehog perched atop a large creamy cheesecake in a cozy dimly lit room,0.6582720279693604,0.6395204067230225,48.87637623465143,0.683240
1159_7.png,83,run_11,5,small delightful brown hedgehog sitting on the top of a single slice of decadent rich chocolate cake with beautiful intricate frosting patterns,0.6387629508972168,0.602194607257843,48.70849267074039,0.682211
1159_7.png,84,run_7,1,"a realistic and intricate digital portrait of a cute hedgehog sitting on top of a decadent, multi-layered red velvet cake",0.6580325365066528,0.6496299505233765,47.244466724870975,0.682003
1159_7.png,85,run_3,2,highly detailed digital painting of a tiny hedgehog perched on a mountain of mocha chocolate cake,0.6065076589584351,0.5422951579093933,47.843851224611015,0.681818
1159_7.png,86,run_12,5,'chubby little spiky hedgie balances with ease on a delicious highly detailed edible 4k chocolate cake',0.623604416847229,0.6040277481079102,43.183763349636386,0.680992
1159_7.png,87,run_3,5,highly detailed photorealistic digital painting of a small cute hedgehog sitting on top of a gigantic layered chocolate cake,0.628516435623169,0.5911287665367126,47.33820908914695,0.680509
1159_7.png,88,run_1,2,"an exquisite, vibrant digital art piece of a small, furry hedgehog comfortably resting on a large, fluffy cake",0.6445274949073792,0.6396565437316895,44.64440230861321,0.679635
1159_7.png,89,run_3,4,photo-realistic digital art of a tiny hedgehog perched atop a massive towering block of creamy chocolate cake,0.6271071434020996,0.5950751304626465,46.36569472999947,0.679349
1159_7.png,90,run_4,4,an oil painting style highly detailed digital work of art of a small prickly hedgehog sitting comfortably on a large block of decadent deep crimson velvet cake,0.6234330534934998,0.6088087558746338,43.0262805034356,0.677270
1159_7.png,91,run_2,5,vibrant oil on canvas style digital painting of a small cute hedgehog sitting atop a large block of creamy cheesecake on a rustic wooden table,0.6361187696456909,0.6306273341178894,44.01278322938408,0.675759
1159_7.png,92,run_6,4,"4k highly detailed photorealistic digital painting of a miniature, brown spiky hedgehog perched on a multi-layered, intricately designed, colorful birthday cake",0.6333192586898804,0.5853995680809021,51.16225280942254,0.675172
1159_7.png,93,run_1,1,'a high-quality image of a miniature hedgehog perched on a single block of decadent chocolate cake',0.640720546245575,0.60481196641922,50.40921626251879,0.674987
1159_7.png,94,run_8,4,"a small hedgehog with a sweet expression sits on a large, fancy block of chocolate cake, with a smooth, glossy finish",0.615777850151062,0.5733887553215027,47.16543490026223,0.674329
1159_7.png,95,run_11,2,small adorable spiky hedgehog posed elegantly on top of a single block of fluffy chocolate cake with intricate handcrafted frosting designs,0.6516013145446777,0.644665002822876,47.509912562282295,0.673638
1159_7.png,96,run_2,5,masterful digital oil painting of a small spiky hedgehog sitting on top of a decadent block of creamy cheesecake with delicate texture,0.6486952304840088,0.6239485144615173,50.170183105693326,0.673523
1159_7.png,97,run_1,4,"extremely realistic, 4K digital painting of a teeny, adorable hedgehog perched on a tiny square white cake pedestal",0.6534304618835449,0.634365439414978,50.82137773067276,0.669567
1159_7.png,98,run_11,4,highly detailed small adorable brown hedgehog perched delicately on top of a rich moist chocolate cake with delicate lace frosting patterns,0.6187183856964111,0.5881438851356506,46.574246792100496,0.669517
1159_7.png,99,run_15,1,there is a small cute hedgehog standing on top of a perfectly round block of cake,0.6272457838058472,0.5833150148391724,50.774299832654265,0.668141
1159_7.png,100,run_13,3,a small round hedgehog sits on top of a gigantic tiered square chocolate cake in a realistic digital painting,0.6136161088943481,0.5883004069328308,45.05800641960765,0.667815
1159_7.png,101,run_13,1,a small cute hedgehog perched delicately on a large square block of rich chocolate cake,0.5786838531494141,0.5321041345596313,42.84370854151575,0.666088
1159_7.png,102,run_5,4,"a highly realistic, photorealistic 4k digital artwork of a small, round cake filled with a generous serving of creamy, sweet frosting and topped with a tiny, adorable hedgehog",0.647121250629425,0.6081735491752625,54.07333698050967,0.665297
1159_7.png,103,run_3,5,highly detailed oil painting style digital art of a small fierce hedgehog balancing on a massive block of chocolate cake,0.6395298838615417,0.6174374222755432,49.888927611685496,0.664364
1159_7.png,104,run_14,4,highly realistic detailed oil painting of a little hedgehog resting on a block of creamy yellow lemon cake with subtle background texture,0.6344514489173889,0.6191481947898865,47.76611437315946,0.664336
1159_7.png,105,run_12,5,'a chubby little grey hedgehog on a rich vibrant edible chocolate wonder in high definition',0.6428743004798889,0.6388185024261475,47.552668803727386,0.663073
1159_7.png,106,run_5,5,"a breathtaking, highly realistic, 4k digital painting of a round cake filled with sweet, creamy frosting is topped by a tiny, cute, curious hedgehog with bright, inquisitive eyes",0.6266024112701416,0.6112358570098877,46.72948866705032,0.662473
1159_7.png,107,run_10,5,highly detailed realistic photorealistic 4k masterfully painted image of a small hedgehog sitting on top of a moist decadent chocolate cake,0.6347817182540894,0.6098913550376892,49.907939687918066,0.662468
1159_7.png,108,run_3,4,highly detailed realistic digital painting of a small spiky hedgehog sitting on top of a large block of rich moist chocolate cake,0.6350580453872681,0.6192375421524048,48.545028233953595,0.661487
1159_7.png,109,run_11,1,an incredibly realistic small hedgehog is sitting on top of a single block of moist chocolate cake,0.6287900805473328,0.6106525659561157,48.02449691526316,0.660471
1159_7.png,110,run_1,3,"highly detailed, 4k, masterpiece digital portrait of a tiny, cute hedgehog standing next to a white, square cake block",0.6889035701751709,0.6805046796798706,57.39746404055545,0.659537
1159_7.png,111,run_10,1,realistic photorealistic image of a single hedgehog on top of a multi-layered red velvet cake,0.6179009675979614,0.6516624689102173,37.05109388443384,0.659357
1159_7.png,112,run_12,3,"a plump hedgehog perches with delicate balance on a highly detailed, handcrafted 4k chocolate cake",0.6188949942588806,0.5939607620239258,47.964044078641805,0.657861
1159_7.png,113,run_15,3,a small round chocolate cake with perfectly placed candles rests next to a tiny cute hedgehog sitting on its side,0.6279979944229126,0.6077613830566406,48.94592602946181,0.657052
1159_7.png,114,run_5,3,"highly detailed, 4k digital painting of a small, delicate, round block of freshly baked, cream-filled cake has a tiny, adorable, curious hedgehog sitting on top, looking up with bright, big eyes",0.6290941834449768,0.6098088026046753,49.04925223194708,0.656689
1159_7.png,115,run_12,2,"'a diminutive hedgehog sits gracefully on the peak of a rich, velvety chocolate cake'",0.6117541193962097,0.6023033857345581,44.354955042373575,0.655694
1159_7.png,116,run_15,3,"in a highly detailed 4k digital painting style, there is a small cute hedgehog standing on top of a beautifully decorated round chocolate cake",0.5996043682098389,0.5752490758895874,45.02723012522252,0.654559
1159_7.png,117,run_14,2,"highly detailed 4k digital painting of a cute little hedgehog sitting on a block of creamy yellow lemon cake, masterpiece",0.6451257467269897,0.6321943402290344,51.30014965356947,0.654372
1159_7.png,118,run_12,1,a small plump hedgehog sits delicately on the top of a decadent chocolate cake,0.603560209274292,0.6134549379348755,39.7485535982942,0.654119
1159_7.png,119,run_7,5,"A highly detailed, intricate digital masterpiece of a hedgehog resting among the soft, fluffy layers of a moist red velvet cake, with subtle, accurate lighting effects",0.6294441223144531,0.6410215497016907,44.22967283997736,0.653722
1159_7.png,120,run_14,2,"highly detailed 4k digital painting of a cute little hedgehog sitting on a block of creamy yellow lemon cake, best lighting",0.6346803903579712,0.615382730960846,50.76029764400614,0.653259
1159_7.png,121,run_2,1,a highly detailed small cute hedgehog is sitting comfortably on top of a moist decadent chocolate cake,0.6134170293807983,0.5925935506820679,47.41552712148137,0.652050
1159_7.png,122,run_5,2,"a highly detailed, digital masterpiece of a miniature, round block of cream-filled cake has a cute, little hedgehog sitting on top",0.6578092575073242,0.62656569480896,57.35733745108887,0.651900
1159_7.png,123,run_7,3,"a photorealistic digital portrait of a hedgehog delicately posed on a rich, velvety red velvet cake, exuding cuteness",0.6335296630859375,0.6440234780311584,45.613459173660374,0.651502
1159_7.png,124,run_3,4,highly realistic digital painting in the style of Claude Monet of a small hedgehog sitting on top of a large block of golden brown chocolate cake,0.5954881906509399,0.5813645720481873,43.365914940449755,0.650093
1159_7.png,125,run_14,4,highly detailed photo realistic digital art of a hedgehog snuggled up on top of a bright yellow lemon cake with soft golden lighting,0.6364820003509521,0.6326086521148682,49.18157184772542,0.649135
1159_7.png,126,run_5,2,"a delicate, 4k digital painting of a miniature, round block of rich, cream-filled cake has a small, charming hedgehog sitting on top",0.6477534770965576,0.6518793106079102,50.15510750351048,0.647414
1159_7.png,127,run_10,4,highly detailed realistic hyper-realistic image of a small hedgehog sitting on top of a block of moist chocolate cake,0.6273609399795532,0.6164265871047974,49.21983203772765,0.646964
1159_7.png,128,run_1,1,'an extremely realistic close-up of a tiny hedgehog sitting atop a rectangular block of moist chocolate cake',0.6198830604553223,0.6092019081115723,48.012295790541515,0.646000
1159_7.png,129,run_1,2,"highly detailed digital painting of a small, adorable hedgehog sitting on top of a large, fluffy square cake",0.635901689529419,0.6455271244049072,47.620469334768515,0.644478
1159_7.png,130,run_7,5,"A beautifully crafted, highly realistic digital portrait of a hedgehog snuggled among the luscious, fragrant layers of a layered red velvet cake, captured with delicate, nuanced lighting",0.6210945844650269,0.6555289626121521,40.56420635005789,0.644278
1159_7.png,131,run_7,2,"a highly realistic and intricately drawn digital portrait of a cuddly hedgehog sitting on top of a rich, multi-tiered red velvet cake",0.6195064187049866,0.6294430494308472,44.64780090873015,0.644185
1159_7.png,132,run_8,2,"'an irresistible, small, and adorable hedgehog is placed on top of a velvety, rich, and decadent block of chocolate cake, rendered in 4k digital painting style'",0.637763500213623,0.6381202340126038,50.106129994812036,0.642005
1159_7.png,133,run_1,3,"highly detailed, photorealistic digital portrait of a very small, adorable hedgehog standing on a white, square cake block",0.6671994924545288,0.6764345169067383,53.93543889970944,0.641697
1159_7.png,134,run_10,2,highly detailed extremely realistic image of a small hedgehog sitting on top of a golden iced rectangular block of chocolate cake,0.6033424735069275,0.5637446045875549,51.20261402366882,0.640787
1159_7.png,135,run_2,5,highly detailed photorealistic digital painting of a small spiky hedgehog resting on top of a large block of creamy cheesecake with delicate crumbs and a glass of juice nearby,0.6390917301177979,0.6569585204124451,47.57593429710298,0.640326
1159_7.png,136,run_11,2,charming little hedgehog delicately climbing up a towering block of dark chocolate cake with rich creamy frosting,0.622994065284729,0.6248050928115845,47.58211611237328,0.639951
1159_7.png,137,run_14,5,highly detailed 4k digital art of a little hedgehog sitting on a block of creamy yellow lemon cake,0.6676666140556335,0.6625808477401733,57.07506346064487,0.639177
1159_7.png,138,run_9,4,ultra-realistic highly polished 4k digital art piece of a single solitary hedgehog sitting on a luxurious intricately designed high-end cake,0.6398863196372986,0.6761239767074585,44.79861634428754,0.638633
1159_7.png,139,run_8,3,"an intricately detailed, small, and endearing hedgehog sits comfortably on a lavish, opulent, and moist block of rich, fudgy chocolate cake with a radiant sheen",0.5934816598892212,0.5805249810218811,45.14713320728459,0.638472
1159_7.png,140,run_15,4,beautifully crafted tiny hedgehog sits atop a majestic intricately designed round chocolate cake,0.57826828956604,0.5606357455253601,43.248443758452524,0.638311
1159_7.png,141,run_8,5,"highly detailed, realistic image of a teeny, tiny, small and endearing hedgehog sitting comfortably on a rich, decadent, moist block of chocolate cake, with a subtle, inviting sheen",0.6397879719734192,0.6458951234817505,50.346947743804016,0.637585
1159_7.png,142,run_11,3,adorable little brown spiky hedgehog eating from a single slice of decadent moist chocolate cake,0.6573234796524048,0.6760307550430298,51.29547217408773,0.637567
1159_7.png,143,run_14,3,highly detailed realistic 4k oil painting of a little adorable hedgehog sitting on a block of creamy lemon sponge cake,0.6081462502479553,0.5997911691665649,47.23805291798498,0.637257
1159_7.png,144,run_8,4,"a charming, tiny hedgehog rests comfortably on a majestic, highly detailed block of rich, fudgy chocolate cake, with a subtle, realistic sheen",0.6142087578773499,0.6028681993484497,49.137029435939404,0.635935
1159_7.png,145,run_5,3,"exquisite, highly detailed digital painting of a beautiful, old-fashioned, round block of homemade, cream-filled cake has a tiny, adorable, playful hedgehog sitting on top, surrounded by delicate, swirling patterns",0.6414067149162292,0.611436665058136,57.420231782752545,0.635763
1159_7.png,146,run_13,2,a small hedgehog is perched elegantly on a large square block of sumptuous velvety chocolate cake in a highly detailed 4k digital artwork,0.6188124418258667,0.6250898838043213,47.0153233444378,0.635080
1159_7.png,147,run_8,4,"an adorable, small hedgehog peacefully sits on a deliciously rich, high-end block of chocolate cake, with an artistic, hand-painted finish",0.6250425577163696,0.6383525729179382,46.90095531289285,0.635060
1159_7.png,148,run_5,1,"'there is a tiny, spiky hedgehog reclining on a pedestal made of a block of dense, moist chocolate cake'",0.5990132093429565,0.588056743144989,46.4938738945198,0.635026
1159_7.png,149,run_10,3,highly detailed realistic photorealistic high-contrast image of a small hedgehog sitting on top of a block of moist chocolate cake,0.6092579364776611,0.5927844047546387,49.57894425542855,0.633817
