Image_Name,Global_Rank,Run_ID,Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Global_Combined_Score
1159_7.png,45,run_11,5,Vividly colored 4k digital portrait of a top spiked hedgehog curled up beside a cube-shaped wafer cake with highly detailed realistic texture and soft natural light shadows.,0.7404978275299072,0.5308136940002441,32.7758218846224,0.779948
1159_7.png,46,run_5,1,"a highly detailed top spiked hedgehog relaxing on a cube-shaped wafer cake, soft subtle lighting, vibrant digital art",0.7419883012771606,0.476674884557724,41.070380255723,0.778710
1159_7.png,47,run_3,2,a 4k digital masterpiece of a top spiked hedgehog sleeping peacefully on a cube-shaped wafer cake in soft warm gentle ambiance,0.7554171085357666,0.5282365679740906,38.649151741221125,0.776919
1159_7.png,48,run_4,4,"'a majestic, large brown top spiked hedgehog in a peaceful reclined posture, sitting on a single cube-shaped wafer cake with realistic texture and fine details'",0.7595818042755127,0.5055604577064514,43.25555623354975,0.776543
1159_7.png,49,run_10,3,"Highly detailed digital painting of a top spiked hedgehog laying down on top of a cube-shaped wafer cake, with warm gentle lighting and subtle textures",0.7355627417564392,0.4824999272823334,38.60700511247306,0.776478
1159_7.png,50,run_13,4,highly detailed highly realistic photorealistic 4k digital oil painting of a smiling top spiked hedgehog posing on a cube-shaped wafer dessert in a warm sunny realistic setting,0.7214806079864502,0.4832354784011841,34.408267404592635,0.773923
1159_7.png,51,run_8,1,"a realistic top spiked hedgehog laying on top of a cube-shaped vanilla wafer cake, warm gentle glow, highly detailed digital artwork",0.7378154397010803,0.493408739566803,38.37189186736649,0.773803
1159_7.png,52,run_9,5,"a highly detailed photorealistic image of a top spiked hedgehog in a serene mood, reclining upon a clean cube-shaped wafer cake, with a masterful use of light and shadow",0.7712072134017944,0.5566895008087158,40.75460635454649,0.772547
1159_7.png,53,run_10,2,"Highly detailed digital painting of a top spiked hedgehog laying down on a cube-shaped wafer cake, soft warm gentle morning lighting",0.7705642580986023,0.5803103446960449,37.34508051811189,0.772076
1159_7.png,54,run_7,2,"a top spiked hedgehog in an incredibly realistic and detailed pose on a cube-shaped wafer cake, highly polished and inviting, soft golden light",0.7533348798751831,0.5489305257797241,36.10850473502106,0.771893
1159_7.png,55,run_12,1,"a realistic top spiked hedgehog resting comfortably laying down on top of a sturdy cube-shaped wafer cake in soft bright soft light, detailed realistic digital art",0.7710957527160645,0.566875696182251,39.774380489689314,0.770216
1159_7.png,56,run_4,2,"a realistic, highly detailed top spiked hedgehog in a peaceful laying down position, resting on a single cube-shaped wafer cake, detailed digital art and soft pastel colors",0.762529730796814,0.5191223621368408,43.93183158066279,0.768722
1159_7.png,57,run_9,1,"a close up of a top spiked hedgehog laying down delicately on top of a cube-shaped wafer cake, detailed realistic digital art",0.7326191067695618,0.5194494128227234,34.258991440040255,0.767823
1159_7.png,58,run_7,4,"a highly detailed, realistic top spiked hedgehog in a relaxed pose, resting on a large cube-shaped wafer cake, warm gentle golden soft natural lighting, highly detailed 4k realistic digital painting",0.7191911339759827,0.4985951781272888,33.244087197032655,0.765475
1159_7.png,59,run_3,4,highly detailed photorealistic digital artwork of a top spiked hedgehog snuggled up on a cube-shaped wafer cake bathed in soft warm pastel lighting,0.7122341394424438,0.48380592465400696,33.199230478638114,0.764625
1159_7.png,60,run_4,2,"a top spiked hedgehog in a calm laying down position, resting on a single cube-shaped golden wafer cake, highly detailed, realistic digital art and warm realistic lighting",0.7364057898521423,0.5202365517616272,36.12555762690077,0.764237
1159_7.png,61,run_10,4,"Ultra-realistic highly detailed digital art of a top spiked hedgehog lying down on top of a delicate cube-shaped wafer cake, soft warm gentle delicate pastel lighting",0.7686604857444763,0.5306321978569031,45.731500581596016,0.761912
1159_7.png,62,run_12,4,"a realistic top spiked hedgehog at rest laying down on top of a solid cube-shaped wafer cake in bright soft warm light, highly detailed realistic digital masterpiece",0.7480786442756653,0.5453742742538452,36.94637795139592,0.761801
1159_7.png,63,run_15,2,highly detailed photorealistic digital painting of a top spiked hedgehog curled up on a cube-shaped wafer cake with soft golden lighting and subtle texture,0.7006097435951233,0.4920633137226105,29.33558359088317,0.759246
1159_7.png,64,run_7,3,"a large top spiked hedgehog laying on a small perfect cube-shaped wafer cake, soft golden lighting, high resolution realistic digital art",0.705327033996582,0.5189927816390991,27.57153428551537,0.757071
1159_7.png,65,run_13,4,highly detailed highly realistic 4k hyper-realistic acrylic digital painting of a smiling top spiked hedgehog standing on a cube-shaped wafer dessert in a clear and bright realistic setting with dramatic shadows,0.7506392002105713,0.5240452885627747,41.83284954113834,0.756569
1159_7.png,66,run_1,1,a top spiked hedgehog lying down on top of a cube-shaped wafer cake with soft natural lighting,0.7651999592781067,0.5417287349700928,44.54828471163891,0.754586
1159_7.png,67,run_11,3,A highly realistic digital painting of a curled up top spiked hedgehog beside a cube-shaped wafer cake with intricate textures and soft shadow details,0.7645037174224854,0.5623958110809326,41.55010912784344,0.754033
1159_7.png,68,run_7,5,"a highly detailed realistic top spiked hedgehog posing on a perfect cube-shaped wafer cake, warm soft golden lighting, ultra high definition 6k photorealistic digital art masterpiece",0.7339105010032654,0.5288758873939514,36.435058961770196,0.752840
1159_7.png,69,run_15,4,"highly detailed, hyper-realistic digital painting of a black top spiked hedgehog snuggled up on top of a cube-shaped vanilla wafer cake with delicate, swirly frosting designs",0.7599426507949829,0.550264298915863,42.19093318077867,0.751861
1159_7.png,70,run_13,1,highly realistic detailed digital art of a content top spiked hedgehog in a cozy environment laying down on a perfect cube-shaped wafer cake with delicate lighting effects,0.7386276721954346,0.5465273261070251,35.78170991170444,0.751562
1159_7.png,71,run_7,4,"a highly detailed, realistic top spiked hedgehog resting on a cube-shaped wafer cake with a subtle frosting texture, warm gentle golden natural lighting, highly detailed realistic 4k digital painting",0.7323163747787476,0.5346049070358276,35.6671900329536,0.750133
1159_7.png,72,run_10,3,Highly detailed and realistic digital art of a top spiked hedgehog lounging on a cube-shaped wafer cake under warm golden soft focus lighting,0.7430172562599182,0.519835352897644,41.36607779753924,0.749505
1159_7.png,73,run_12,2,"'a photorealistic top spiked hedgehog relaxing on top of an intricately detailed cube-shaped wafer cake in soft golden light, digital art, 4k'",0.7202302813529968,0.5246902108192444,33.322256044808285,0.748978
1159_7.png,74,run_14,3,"A top spiked hedgehog in a calm repose, laying on its side on top of a perfectly baked cube-shaped wafer cake, with soft realistic lighting and detailed food textures, highly realistic 4k digital artwork",0.7197725772857666,0.5193392634391785,33.91886507741421,0.748977
1159_7.png,75,run_4,1,"a top spiked hedgehog in a peaceful laying down position, resting on a single cube-shaped wafer cake, detailed digital art, realistic texture and lighting",0.7408959865570068,0.5483172535896301,36.90035279811854,0.748513
1159_7.png,76,run_2,4,"hyper-realistic a top spiked hedgehog with intricate details laid down on top of a cube-shaped wafer cake with a subtle sheen, highly detailed digital painting",0.7541183829307556,0.5292970538139343,44.20571488018302,0.746975
1159_7.png,77,run_13,1,highly detailed 4k digital painting of a happy top spiked hedgehog laying down on top of a cube-shaped wafer cake in an artistic realistic setting,0.7488782405853271,0.5312531590461731,42.25392677372695,0.746780
1159_7.png,78,run_10,2,"Highly detailed highly realistic digital painting of a top spiked hedgehog curled up on top of a cube-shaped wafer cake, with soft warm gentle evening lighting and delicate shadows",0.7398874759674072,0.5108702778816223,42.18648083286479,0.746592
1159_7.png,79,run_10,5,"Masterpiece highly detailed digital art of a hedgehog laying on top of a cube-shaped wafer cake, softly lit with an inviting warm glow",0.750935971736908,0.5451881885528564,41.55695332053712,0.743986
1159_7.png,80,run_3,1,"a top spiked hedgehog sleeping on a cube-shaped wafer cake, detailed realistic lighting, fine art digital painting",0.7126049995422363,0.5046242475509644,35.20593068930619,0.741232
1159_7.png,81,run_11,2,"Detailed, 4K-resolution digital artwork of a top spiked hedgehog sleeping on a cube-shaped wafer cake with accurate lighting",0.7415692210197449,0.5108816623687744,43.91194832355913,0.740851
1159_7.png,82,run_8,1,"highly detailed digital art of a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft pastel lighting, serene atmosphere",0.7275636196136475,0.5464571714401245,34.50199501874926,0.740134
1159_7.png,83,run_13,4,highly detailed realistic 4k digital painting of a happy top spiked hedgehog standing on a cube-shaped wafer dessert in a bright sunny scene with soft delicate shadows,0.7189319729804993,0.4770854711532593,41.364753819497516,0.740051
1159_7.png,84,run_11,5,Highly detailed highly realistic digital masterpiece portrait of a top spiked hedgehog curled up beside a cube-shaped wafer cake with 4k realistic texture and soft natural light shadows,0.6788152456283569,0.4501931667327881,31.99025817333741,0.739889
1159_7.png,85,run_8,2,"a realistic top spiked hedgehog laying on top of a cube-shaped vanilla wafer cake, warm gentle light, super high resolution digital artwork",0.7428956627845764,0.5114071369171143,44.494934130226774,0.739770
1159_7.png,86,run_8,4,"a realistic top spiked hedgehog peacefully laying on a cube-shaped vanilla wafer cake, warm golden gentle light, highly detailed realistic digital painting",0.7303177118301392,0.5116474032402039,40.62946025306029,0.738335
1159_7.png,87,run_4,2,"a top spiked hedgehog in a serene laying down position, resting on a single cube-shaped wafer cake, highly detailed digital art, realistic texture and vibrant lighting",0.7349534034729004,0.5692234039306641,34.21828027896679,0.737847
1159_7.png,88,run_1,4,realistic photo-realistic image of a small spiky hedgehog comfortably resting on a single cube-shaped wafer cookie with soft warm natural light,0.7454189658164978,0.534277081489563,42.829213585417435,0.736367
1159_7.png,89,run_1,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,90,run_2,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,91,run_3,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,92,run_4,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,93,run_5,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,94,run_6,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,95,run_7,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,96,run_8,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,97,run_9,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,98,run_10,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,99,run_11,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,100,run_12,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,101,run_13,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,102,run_14,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,103,run_15,Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.735488
1159_7.png,104,run_8,3,"a top spiked hedgehog resting on a cube-shaped vanilla wafer cake, soft gentle glow, 8k resolution digital illustration",0.7579220533370972,0.5484703779220581,45.50479452220504,0.733659
1159_7.png,105,run_11,1,Highly detailed digital art of a top spiked hedgehog resting on a cube-shaped wafer cake with subtle warm lighting,0.7544280290603638,0.5263733267784119,47.56764696918907,0.733042
1159_7.png,106,run_7,2,"highly realistic 8k digital art of a top spiked hedgehog resting on a perfectly formed cube-shaped wafer cake, soft warm golden lighting",0.7192006707191467,0.5137625932693481,37.8056703731286,0.732875
1159_7.png,107,run_12,2,"'a highly detailed realistic top spiked hedgehog peacefully laying down on top of a delicate cube-shaped wafer cake in a warm cozy atmosphere, digital art'",0.7298054695129395,0.5036923885345459,42.75030991390492,0.732575
1159_7.png,108,run_2,1,"a highly intricate top spiked hedgehog is laying down on top of a cube-shaped wafer cake, highly detailed digital art style",0.7397123575210571,0.5327355861663818,42.11673284586746,0.731754
1159_7.png,109,run_14,3,"A top spiked hedgehog in a serene pose, laying on its side on top of a cube-shaped wafer cake with precision-cut designs, with soft realistic lighting and intricate textures, highly detailed digital art piece",0.7315680980682373,0.5551344752311707,36.5179332493958,0.730790
1159_7.png,110,run_3,1,"a tiny top spiked hedgehog resting on a large cube-shaped wafer cake, high contrast soft lighting, highly realistic digital art",0.7722710967063904,0.5790343880653381,46.763626986648475,0.729675
1159_7.png,111,run_9,3,"a realistic top spiked hedgehog in a tranquil state, leaning against a cube-shaped wafer cake with delicate golden edges",0.7562622427940369,0.5468318462371826,46.49659952349293,0.727272
1159_7.png,112,run_6,2,"a serene top spiked hedgehog laying down on top of a cube-shaped wafer cake with intricate details, gentle soft natural light, highly realistic 4k digital art",0.7069383859634399,0.5267460346221924,33.37045632647391,0.726045
1159_7.png,113,run_10,3,"High-resolution digital illustration of a top spiked hedgehog sleeping on top of a cube-shaped wafer cake, with soft warm gentle glow",0.6970647573471069,0.5047183632850647,33.66829157098481,0.723780
1159_7.png,114,run_4,4,"'a large, brown top-hatted spotted hedgehog in a serene laid-back state, resting on a single cube-shaped wafer cake, highly detailed digital art realistic texture and deep shadows'",0.690704345703125,0.4822119176387787,34.75912463124972,0.723596
1159_7.png,115,run_6,1,"'a top spiked hedgehog in a laying position on top of a cube-shaped wafer cake, soft pastel lighting, highly realistic digital art'",0.7235513925552368,0.5521466135978699,35.89591270610693,0.723020
1159_7.png,116,run_11,4,Highly detailed photorealistic digital portrait of a top spiked hedgehog taking a nap beside a large cube-shaped wafer cake with realistic shadows and reflections,0.7177959680557251,0.5344321727752686,36.57765475386733,0.722539
1159_7.png,117,run_11,1,"A top spiked hedgehog in a serene atmosphere, lying down on top of a cube-shaped wafer cake, highly detailed digital art with realistic lighting.",0.7179201245307922,0.5324692130088806,36.97059587136566,0.722156
1159_7.png,118,run_4,3,"'a large, chestnut-brown top spiked hedgehog in a serene laying down position, resting on a single cube-shaped wafer cake, hyper-realistic digital painting style, highly detailed realistic textures with deep shadows'",0.7226893901824951,0.5015293955802917,42.87191285837969,0.722054
1159_7.png,119,run_4,5,"a large, brown, top-spiked hedgehog in a serene, lazy laying down position, resting on a single cube-shaped wafer cake with intricate details in a realistic digital painting style with high texture and detailed shadows",0.7391502261161804,0.5271770358085632,44.707857551109036,0.721984
1159_7.png,120,run_12,5,"a realistic detailed top spiked hedgehog resting peacefully on top of a sturdy cube-shaped wafer cake in soft golden light, highly realistic 4k digital artpiece",0.7018401622772217,0.5281172394752502,32.677206436772245,0.720329
1159_7.png,121,run_8,1,"a top spiked hedgehog in repose on top of a cube-shaped wafer cake, soft diffused lighting, highly realistic digital art piece",0.7527827024459839,0.579390823841095,42.49701294884064,0.719048
1159_7.png,122,run_4,1,"a highly detailed, realistic top spiked hedgehog laying down on a cube-shaped wafer cake, soft warm lighting, detailed digital art",0.7188408374786377,0.514968752861023,40.620285308351804,0.717728
1159_7.png,123,run_6,3,"a close-up of a top spiked hedgehog lounging on top of a cube-shaped wafer cake, golden light, highly realistic",0.7339340448379517,0.5475288033485413,41.102429329553104,0.717370
1159_7.png,124,run_4,3,"'a beautiful, warm brown top spiked hedgehog in a relaxed laying down position, resting on a single cube-shaped wafer cake in soft focus, highly realistic digital painting with subtle texture and deep shadows'",0.7276897430419922,0.5364230871200562,40.85198108689416,0.716156
1159_7.png,125,run_5,3,"a top spiked hedgehog resting peacefully on top of a golden brown cube-shaped wafer cake, soft warm gentle light, ultra-realistic highly detailed 4k digital painting",0.7151790857315063,0.5136258602142334,39.93478083774154,0.716125
1159_7.png,126,run_15,5,digital masterpiece of an adorable top spiked hedgehog snuggled up on a cube-shaped wafer cake with inviting warm gentle light,0.6883276700973511,0.4699062705039978,37.615235368477904,0.714222
1159_7.png,127,run_4,4,"'a magnificent, large, brown top spiked hedgehog with an expressive face, in a relaxed, laid-back state, resting on a single cube-shaped wafer cake with realistic texture and detailed shading'",0.6982347965240479,0.5221471786499023,34.09538607672216,0.711693
1159_7.png,128,run_12,3,A highly detailed realistic top spiked hedgehog resting comfortably on a perfectly baked cube-shaped wafer cake in soft bright warm light,0.750918447971344,0.5367640256881714,49.609702809503126,0.710364
1159_7.png,129,run_11,1,"Softly lit, ultra-realistic digital art of a top spiked hedgehog reclining on top of a cube-shaped wafer cake",0.7532832622528076,0.601849377155304,41.43728693387409,0.709724
1159_7.png,130,run_7,5,"a highly realistic top spiked hedgehog standing on a perfectly cube-shaped wafer cake with delicate golden patterns, warm gentle golden light, 4k ultra realistic digital art",0.7182894349098206,0.5335131287574768,39.51590288806784,0.709604
1159_7.png,131,run_10,5,"Photorealistic 4k digital art of a top spiked hedgehog curled up on top of a cube-shaped wafer cake, delicate warm pastel lighting",0.7157837152481079,0.5187978744506836,40.95853475506276,0.708569
1159_7.png,132,run_9,4,"a photorealistic image of a top spiked hedgehog in a tranquil pose, resting on a cube-shaped wafer cake, with warm soft natural ambient light",0.749451756477356,0.5659009218215942,45.486869702925404,0.708299
1159_7.png,133,run_3,4,highly detailed 4k digital painting of a curled up top spiked hedgehog enjoying a cube-shaped wafer cake in a warm pastel glow,0.7254805564880371,0.5495309829711914,39.96462670723987,0.708019
1159_7.png,134,run_4,1,"a highly realistic, detailed digital artwork featuring a top spiked hedgehog in a calm pose, peacefully resting on a large cube-shaped wafer cake, soft warm glow",0.7017703056335449,0.523291826248169,36.05152119964896,0.707023
